1492,E,Almost Fault-Tolerant Database,"['brute force', 'constructive algorithms', 'dfs and similar', 'greedy', 'implementation']",2500
1492,D,Genius's Gambit,"['bitmasks', 'constructive algorithms', 'greedy', 'math']",1900
1492,C,Maximum width,"['binary search', 'data structures', 'dp', 'greedy', 'two pointers']",1500
1492,B,Card Deck,"['data structures', 'greedy', 'math']",1100
1492,A,Three swimmers,['math'],800
1491,I,Ruler Of The Zoo,"['brute force', 'data structures']",3500
1491,H,Yuezheng Ling and Dynamic Tree,"['data structures', 'trees']",3400
1491,G,Switch and Flip,"['constructive algorithms', 'graphs', 'math']",2800
1491,F,Magnets,"['binary search', 'constructive algorithms', 'interactive']",2700
1491,E,Fib-tree,"['brute force', 'dfs and similar', 'divide and conquer', 'number theory', 'trees']",2400
1491,D,Zookeeper and The Infinite Zoo,"['bitmasks', 'constructive algorithms', 'dp', 'greedy', 'math']",1800
1491,C,Pekora and Trampoline,"['brute force', 'data structures', 'dp', 'greedy', 'implementation']",1700
1491,B,Minimal Cost,"['brute force', 'math']",1200
1491,A,K-th Largest Value,"['brute force', 'greedy', 'implementation']",800
1490,G,Old Floppy Drive ,"['binary search', 'data structures', 'math']",1900
1490,F,Equalize the Array,"['binary search', 'data structures', 'greedy', 'math', 'sortings']",1500
1490,E,Accidental Victory,"['binary search', 'data structures', 'greedy']",1400
1490,D,Permutation Transformation,"['dfs and similar', 'divide and conquer', 'implementation']",1200
1490,C,Sum of Cubes,"['binary search', 'brute force', 'brute force', 'math']",1100
1490,B,Balanced Remainders,"['brute force', 'constructive algorithms', 'math']",1000
1490,A,Dense Array,"['greedy', 'math']",800
1488,J,Flower Shop,"['*special', 'data structures', 'fft', 'math']",3100
1488,I,Demonic Invasion,"['*special', 'flows']",3100
1488,H,Build From Suffixes,"['*special', 'combinatorics', 'data structures']",2800
1488,G,Painting Numbers,"['*special', 'data structures', 'greedy', 'number theory']",2500
1488,F,Dogecoin,"['*special', '*special', 'binary search', 'data structures']",2300
1488,E,Palindromic Doubles,"['*special', 'data structures', 'dp']",2200
1488,D,Problemsolving Marathon,"['*special', 'binary search', 'greedy']",1900
1488,C,Two Policemen,"['*special', 'binary search', 'brute force', 'math']",1900
1488,B,RBS Deletion,"['*special', 'greedy']",1800
1488,A,From Zero To Y,"['*special', 'math']",900
1487,G,String Counting,"['combinatorics', 'dp', 'fft', 'math']",2700
1487,F,Ones,"['dp', 'greedy', 'shortest paths']",2900
1487,E,Cheap Dinner,"['brute force', 'data structures', 'graphs', 'greedy', 'implementation', 'sortings', 'two pointers']",2000
1487,D,Pythagorean Triples,"['binary search', 'brute force', 'math', 'number theory']",1500
1487,C,Minimum Ties,"['brute force', 'constructive algorithms', 'dfs and similar', 'graphs', 'greedy', 'implementation', 'math']",1500
1487,B,Cat Cycle,"['math', 'number theory']",1200
1487,A,Arena,"['implementation', 'sortings']",800
1486,F,Pairs of Paths,"['combinatorics', 'data structures', 'dfs and similar', 'dp', 'trees']",2600
1486,E,Paired Payment,"['binary search', 'brute force', 'constructive algorithms', 'dp', 'flows', 'graphs', 'shortest paths']",2200
1486,D,Max Median,"['binary search', 'data structures', 'dp']",2100
1486,C2,Guessing the Greatest (hard version),"['binary search', 'interactive']",1900
1486,C1,Guessing the Greatest (easy version),"['binary search', 'interactive']",1600
1486,B,Eastern Exhibition,"['binary search', 'geometry', 'shortest paths', 'sortings']",1500
1486,A,Shifting Stacks,"['greedy', 'implementation']",900
1485,F,Copy or Prefix Sum,"['combinatorics', 'data structures', 'dp', 'sortings']",2400
1485,E,Move and Swap,"['dfs and similar', 'dp', 'greedy', 'trees']",2500
1485,D,Multiples and Power Differences,"['constructive algorithms', 'graphs', 'math', 'number theory']",2200
1485,C,Floor and Mod,"['binary search', 'brute force', 'math', 'number theory']",1700
1485,B,Replace and Keep Sorted,"['dp', 'implementation', 'math']",1200
1485,A,Add and Divide,"['brute force', 'greedy', 'math', 'number theory']",1000
1482,H,Exam,"['data structures', 'string suffix structures', 'trees']",3400
1482,G,Vabank,"['binary search', 'interactive']",3200
1482,F,Useful Edges,"['graphs', 'shortest paths']",2400
1482,E,Skyline Photo,"['data structures', 'divide and conquer', 'dp']",2100
1482,D,Playlist,"['data structures', 'dsu', 'implementation', 'shortest paths']",1900
1482,C,Basic Diplomacy,"['brute force', 'constructive algorithms', 'greedy', 'implementation']",1600
1482,B,Restore Modulo,"['implementation', 'math']",1500
1482,A,Prison Break,['math'],800
1481,F,AB Tree,"['dp', 'greedy', 'trees']",3100
1481,E,Sorting Books,"['data structures', 'dp', 'greedy']",2500
1481,D,AB Graph,"['brute force', 'constructive algorithms', 'graphs', 'greedy', 'implementation']",2000
1481,C,Fence Painting,"['brute force', 'constructive algorithms', 'greedy']",1600
1481,B,New Colony,"['brute force', 'greedy', 'implementation']",1100
1481,A,Space Navigation ,"['greedy', 'strings']",800
1480,B,The Great Hero,"['greedy', 'implementation', 'sortings']",900
1480,A,Yet Another String Game,"['games', 'greedy', 'strings']",800
1479,E,School Clubs,"['dp', 'fft', 'math', 'number theory', 'probabilities']",3500
1479,D,Odd Mineral Resource,"['binary search', 'bitmasks', 'brute force', 'data structures', 'probabilities', 'trees']",2900
1479,C,Continuous City,"['bitmasks', 'constructive algorithms']",2500
1479,B2,Painting the Array II,"['constructive algorithms', 'data structures', 'dp', 'greedy', 'implementation']",2100
1479,B1,Painting the Array I,"['constructive algorithms', 'data structures', 'dp', 'greedy', 'implementation']",1900
1479,A,Searching Local Minimum,"['binary search', 'interactive', 'ternary search']",1700
1478,C,Nezzar and Symmetric Array,"['implementation', 'math', 'sortings']",1700
1478,B,Nezzar and Lucky Number,"['brute force', 'dp', 'greedy', 'math']",1100
1478,A,Nezzar and Colorful Balls,"['brute force', 'greedy']",800
1477,F,Nezzar and Chocolate Bars,"['combinatorics', 'fft', 'math', 'probabilities']",3500
1477,E,Nezzar and Tournaments,"['data structures', 'greedy']",3300
1477,D,Nezzar and Hidden Permutations,"['constructive algorithms', 'dfs and similar', 'graphs']",2800
1477,C,Nezzar and Nice Beatmap,"['constructive algorithms', 'geometry', 'greedy', 'math', 'sortings']",2200
1477,B,Nezzar and Binary String,"['data structures', 'greedy']",1900
1477,A,Nezzar and Board,"['constructive algorithms', 'math', 'number theory']",1800
1476,G,Minimum Difference,"['data structures', 'hashing', 'sortings', 'two pointers']",3100
1476,F,Lanterns,"['binary search', 'data structures', 'dp']",3000
1476,E,Pattern Matching,"['bitmasks', 'data structures', 'dfs and similar', 'graphs', 'hashing', 'sortings', 'strings']",2300
1476,D,Journey,"['dfs and similar', 'dp', 'dsu', 'implementation']",1700
1476,C,Longest Simple Cycle,"['dp', 'graphs', 'greedy']",1600
1476,B,Inflation,"['binary search', 'brute force', 'greedy', 'math']",1300
1476,A,K-divisible Sum,"['binary search', 'constructive algorithms', 'greedy', 'math']",1000
1475,G,Strange Beauty,"['dp', 'math', 'number theory', 'sortings']",1900
1475,F,Unusual Matrix,"['2-sat', 'brute force', 'constructive algorithms']",1900
1475,E,Advertising Agency,"['combinatorics', 'math', 'sortings']",1600
1475,D,Cleaning the Phone,"['binary search', 'dp', 'sortings', 'two pointers']",1800
1475,C,Ball in Berland,"['combinatorics', 'graphs', 'math']",1400
1475,B,New Year's Number,"['brute force', 'dp', 'math']",900
1475,A,Odd Divisor,"['math', 'number theory']",900
1474,F,1 2 3 4 ...,"['dp', 'math', 'matrices']",3000
1474,E,What Is It?,"['constructive algorithms', 'greedy']",2500
1474,D,Cleaning,"['data structures', 'dp', 'greedy', 'math']",2200
1474,C,Array Destruction,"['brute force', 'constructive algorithms', 'data structures', 'greedy', 'implementation', 'sortings']",1700
1474,B,Different Divisors,"['binary search', 'constructive algorithms', 'greedy', 'math', 'number theory']",1000
1474,A,Puzzle From the Future,['greedy'],800
1473,G,Tiles,"['combinatorics', 'dp', 'fft', 'math']",2800
1473,F,Strange Set,"['flows', 'math']",2700
1473,E,Minimum Path,"['graphs', 'shortest paths']",2400
1473,D,Program,"['data structures', 'dp', 'implementation', 'strings']",1700
1473,C,No More Inversions,"['constructive algorithms', 'math']",1500
1473,B,String LCM,"['brute force', 'math', 'number theory', 'strings']",1000
1473,A,Replacing Elements,"['greedy', 'implementation', 'math', 'sortings']",800
1472,G,Moving to the Capital,"['dfs and similar', 'dp', 'graphs', 'shortest paths']",2100
1472,F,New Year's Puzzle,"['brute force', 'dp', 'graph matchings', 'greedy', 'sortings']",2100
1472,E,Correct Placement,"['binary search', 'data structures', 'dp', 'sortings', 'two pointers']",1700
1472,D,Even-Odd Game,"['dp', 'games', 'greedy', 'sortings']",1200
1472,C,Long Jumps,"['dp', 'graphs']",1100
1472,B,Fair Division,"['dp', 'greedy', 'math']",800
1472,A,Cards for Friends,"['greedy', 'math']",800
1471,B,Strange List,"['brute force', 'greedy', 'implementation', 'math']",1100
1471,A,Strange Partition,"['greedy', 'math', 'number theory']",900
1470,F,Strange Covering,['divide and conquer'],3500
1470,E,Strange Permutation,"['binary search', 'combinatorics', 'data structures', 'dp', 'graphs', 'implementation', 'two pointers']",3200
1470,D,Strange Housing,"['constructive algorithms', 'dfs and similar', 'graph matchings', 'graphs', 'greedy']",2200
1470,C,Strange Shuffle,"['binary search', 'brute force', 'constructive algorithms', 'interactive']",2500
1470,B,Strange Definition,"['bitmasks', 'graphs', 'hashing', 'math', 'number theory']",1900
1470,A,Strange Birthday Party,"['binary search', 'dp', 'greedy', 'sortings', 'two pointers']",1300
1469,F,Power Sockets,"['binary search', 'data structures', 'greedy']",2600
1469,E,A Bit Similar,"['bitmasks', 'brute force', 'hashing', 'string suffix structures', 'strings', 'two pointers']",2400
1469,D,Ceil Divisions,"['brute force', 'constructive algorithms', 'math', 'number theory']",1700
1469,C,Building a Fence,"['dp', 'greedy', 'implementation', 'two pointers']",1600
1469,B,Red and Blue,"['dp', 'greedy']",1000
1469,A,Regular Bracket Sequence,"['constructive algorithms', 'greedy']",1000
1468,N,Waste Sorting,"['greedy', 'implementation']",900
1468,M,Similar Sets,"['data structures', 'graphs', 'implementation']",2300
1468,L,Prime Divisors Selection,"['binary search', 'greedy', 'math', 'number theory']",2700
1468,K,The Robot,"['brute force', 'implementation']",1600
1468,J,Road Reform,"['dsu', 'graphs', 'greedy']",1800
1468,I,Plane Tiling,"['geometry', 'implementation', 'math']",2500
1468,H,K and Medians,"['constructive algorithms', 'greedy', 'math']",2200
1468,G,Hobbits,"['binary search', 'geometry']",2500
1468,F,Full Turn,"['geometry', 'hashing', 'number theory']",1700
1468,E,Four Segments,['greedy'],800
1468,D,Firecrackers,"['binary search', 'sortings']",1700
1468,C,Berpizza,"['data structures', 'implementation']",1400
1468,B,Bakery,"['data structures', 'dsu']",2900
1468,A,LaIS,"['data structures', 'dp', 'greedy']",2200
1467,E,Distinctive Roots in a Tree,"['data structures', 'dfs and similar', 'dp', 'trees']",2500
1467,D,Sum of Paths,"['combinatorics', 'dp', 'math']",2200
1467,C,Three Bags,"['constructive algorithms', 'greedy']",1900
1467,B,Hills And Valleys,"['brute force', 'implementation']",1700
1467,A,Wizard of Orz,"['constructive algorithms', 'greedy', 'math']",900
1466,I,The Riddle of the Sphinx,"['binary search', 'data structures', 'data structures', 'interactive']",3400
1466,H,Finding satisfactory solutions,"['combinatorics', 'dp', 'graphs', 'greedy', 'math']",3300
1466,G,Song of the Sirens,"['combinatorics', 'divide and conquer', 'hashing', 'math', 'string suffix structures', 'strings']",2600
1466,F,Euclid's nightmare,"['bitmasks', 'dfs and similar', 'dsu', 'graphs', 'greedy', 'math', 'sortings']",2100
1466,E,Apollo versus Pan,"['bitmasks', 'brute force', 'math']",1800
1466,D,13th Labour of Heracles,"['data structures', 'greedy', 'sortings', 'trees']",1500
1466,C,Canine poetry,"['dp', 'greedy', 'strings']",1300
1466,B,Last minute enhancements,"['dp', 'greedy']",800
1466,A,Bovine Dilemma,"['brute force', 'geometry', 'math']",800
1464,F,My Beautiful Madness,"['data structures', 'trees']",3500
1463,F,Max Correct Set,"['bitmasks', 'dp', 'math']",3100
1463,E,Plan of Lectures,"['constructive algorithms', 'dfs and similar', 'dsu', 'graphs', 'implementation', 'sortings', 'trees']",2400
1463,D,Pairs,"['binary search', 'constructive algorithms', 'greedy', 'two pointers']",1900
1463,C,Busy Robot,['implementation'],1800
1463,B,Find The Array,"['bitmasks', 'constructive algorithms', 'greedy']",1400
1463,A,Dungeon,"['binary search', 'math']",1100
1462,F,The Treasure of The Segments,"['binary search', 'data structures', 'greedy']",1800
1462,E2,Close Tuples (hard version),"['binary search', 'combinatorics', 'implementation', 'math', 'sortings', 'two pointers']",1700
1462,E1,Close Tuples (easy version),"['binary search', 'combinatorics', 'math', 'sortings', 'two pointers']",1500
1462,D,Add to Neighbour and Remove,"['greedy', 'math', 'number theory']",1400
1462,C,Unique Number,"['brute force', 'greedy', 'math']",900
1462,B,Last Year's Substring,"['dp', 'implementation', 'strings']",800
1462,A,Favorite Sequence,"['implementation', 'two pointers']",800
1461,F,Mathematical Expression,"['constructive algorithms', 'dp', 'greedy']",2700
1461,E,Water Level,"['brute force', 'graphs', 'greedy', 'implementation', 'math']",2200
1461,D,Divide and Summarize,"['binary search', 'brute force', 'data structures', 'divide and conquer', 'implementation', 'sortings']",1600
1461,C,Random Events,"['dp', 'math', 'probabilities']",1500
1461,B,Find the Spruce,"['brute force', 'dp', 'implementation']",1400
1461,A,String Generation,"['constructive algorithms', 'greedy']",800
1459,B,Move and Turn,"['dp', 'math']",1300
1459,A,Red-Blue Shuffle,"['math', 'probabilities']",800
1458,F,Range Diameter Sum,"['data structures', 'trees']",3500
1458,E,Nim Shortcuts,"['data structures', 'games']",3100
1458,D,Flip and Reverse,"['data structures', 'graphs', 'greedy']",3100
1458,C,Latin Square,"['math', 'matrices']",2700
1458,B,Glass Half Spilled,['dp'],2000
1458,A,Row GCD,"['math', 'number theory']",1600
1456,E,XOR-ranges,"['dp', 'greedy']",3500
1455,G,Forbidden Value,"['data structures', 'dp']",2900
1455,F,String and Operations,"['dp', 'greedy']",2800
1455,E,Four Points,"['brute force', 'constructive algorithms', 'flows', 'geometry', 'greedy', 'implementation', 'math', 'ternary search']",2400
1455,D,Sequence and Swaps,"['dp', 'greedy', 'sortings']",1600
1455,C,Ping-pong,"['constructive algorithms', 'games', 'math']",1100
1455,B,Jumps,"['constructive algorithms', 'math']",1200
1455,A,Strange Functions,"['math', 'number theory']",800
1454,F,Array Partition,"['binary search', 'data structures', 'greedy', 'two pointers']",2100
1454,E,Number of Simple Paths,"['combinatorics', 'dfs and similar', 'graphs', 'trees']",2000
1454,D,Number into Sequence,"['constructive algorithms', 'math', 'number theory']",1300
1454,C,Sequence Transformation,"['greedy', 'implementation']",1200
1454,B,Unique Bid Auction,['implementation'],800
1454,A,Special Permutation,"['constructive algorithms', 'probabilities']",800
1453,F,Even Harder,['dp'],2700
1453,E,Dog Snacks,"['binary search', 'dfs and similar', 'dp', 'greedy', 'trees']",2300
1453,D,Checkpoints,"['brute force', 'constructive algorithms', 'greedy', 'math', 'probabilities']",1900
1453,C,Triangles,"['greedy', 'implementation']",1700
1453,B,Suffix Operations,"['constructive algorithms', 'implementation']",1400
1453,A,Cancel the Trains,['implementation'],800
